Customer ID,Order Date,Ship Date,Ship Mode
152443,2021-05-21,2026-11-16,Standard Class
101833,2021-11-17,2027-05-15,Second Class
150547,2022-03-21,2027-09-16,Standard Class
136547,2023-06-18,2028-12-12,Standard Class
158740,2024-05-05,2029-10-31,Standard Class
127460,2024-07-10,2030-01-04,Standard Class
160801,2024-09-19,2030-03-12,Same Day
101308,2024-10-02,2030-03-30,Standard Class
106033,2024-10-15,2030-04-10,Second Class
155607,2024-11-26,2030-05-23,Standard Class
153808,2021-04-06,2026-10-01,Second Class
100916,2021-10-21,2027-04-18,Standard Class
168557,2023-09-19,2029-03-15,Standard Class
152170,2023-11-12,2029-05-07,Second Class
162474,2024-03-13,2029-09-06,First Class
104318,2024-05-13,2029-11-08,Standard Class
121503,2024-07-03,2029-12-27,Second Class
128370,2024-09-10,2030-03-03,Same Day
104640,2024-11-10,2030-05-09,Standard Class
107832,2024-11-23,2030-05-19,Second Class
165624,2022-08-23,2028-02-18,Standard Class
148859,2022-12-28,2028-06-23,Standard Class
104801,2024-02-13,2029-08-11,Standard Class
106831,2024-06-01,2029-11-24,First Class
169684,2021-10-20,2027-04-15,First Class
111829,2022-03-19,2027-09-10,First Class
162047,2022-11-03,2028-04-27,First Class
104689,2023-12-01,2029-05-27,Standard Class
124303,2024-07-06,2030-01-03,Standard Class
109750,2024-07-22,2030-01-18,Standard Class
126676,2024-09-29,2030-03-24,First Class
121398,2024-12-25,2030-06-21,Standard Class
114790,2021-03-11,2026-09-03,Second Class
114643,2021-06-13,2026-12-08,Standard Class
124814,2023-04-10,2028-10-06,Standard Class
101196,2023-05-12,2028-11-06,Standard Class
104983,2023-07-03,2028-12-23,Same Day
132143,2023-09-03,2029-02-25,First Class
134516,2023-09-20,2029-03-17,Standard Class
143651,2024-03-25,2029-09-20,Standard Class
164056,2024-04-29,2029-10-25,Second Class
127929,2024-12-23,2030-06-19,Standard Class
123260,2021-08-26,2027-02-20,Standard Class
130554,2022-04-07,2027-09-30,First Class
103163,2023-06-07,2028-12-01,Standard Class
155488,2023-11-13,2029-05-09,Standard Class
114867,2023-12-23,2029-06-19,Standard Class
129777,2024-07-03,2029-12-30,Standard Class
121160,2024-11-04,2030-04-27,Same Day
153948,2024-11-06,2030-04-29,Same Day
146535,2024-11-24,2030-05-23,Standard Class
112711,2022-07-12,2028-01-08,Standard Class
124499,2022-10-09,2028-04-04,Standard Class
136147,2022-11-13,2028-05-10,Standard Class
146150,2023-02-14,2028-08-11,Standard Class
145842,2023-06-17,2028-12-10,Second Class
141082,2023-12-09,2029-06-04,Standard Class
135720,2023-12-11,2029-06-04,Second Class
134796,2024-06-25,2029-12-22,Standard Class
163321,2024-08-07,2030-02-01,Second Class
141082,2024-12-09,2030-06-05,Standard Class
132612,2021-06-09,2026-12-02,Second Class
103093,2022-02-03,2027-07-31,Standard Class
132136,2022-03-08,2027-09-02,Standard Class
115343,2022-09-22,2028-03-17,First Class
142251,2023-10-31,2029-04-26,Second Class
112578,2023-12-29,2029-06-24,Standard Class
107979,2024-06-08,2029-12-04,Standard Class
141992,2024-06-19,2029-12-16,Standard Class
106943,2024-11-14,2030-05-12,Standard Class
144036,2024-11-22,2030-05-19,Standard Class
138737,2021-12-07,2027-06-02,First Class
138128,2021-12-09,2027-06-07,Standard Class
168704,2022-04-13,2027-10-08,Standard Class
125850,2023-01-22,2028-07-20,Standard Class
111213,2023-04-01,2028-09-25,Standard Class
153129,2023-12-26,2029-06-21,Standard Class
113572,2024-11-07,2030-05-04,Standard Class
137099,2024-12-07,2030-06-02,First Class
121552,2022-03-22,2027-09-17,Standard Class
139409,2023-09-05,2029-02-27,First Class
118668,2024-01-02,2029-06-26,Second Class
133963,2021-05-18,2026-11-12,Second Class
120950,2021-11-06,2027-05-04,Standard Class
155306,2022-04-17,2027-10-12,Standard Class
132731,2023-11-24,2029-05-20,Standard Class
106915,2023-11-26,2029-05-24,Standard Class
138870,2024-06-19,2029-12-14,Standard Class
136350,2024-06-24,2029-12-17,Second Class
143175,2024-08-03,2030-01-27,Second Class
168368,2021-02-11,2026-08-08,Second Class
131247,2021-03-30,2026-09-25,Standard Class
138072,2021-12-30,2027-06-26,Standard Class
149993,2022-03-19,2027-09-10,First Class
126235,2022-10-15,2028-04-06,Same Day
110163,2022-11-01,2028-04-26,First Class
107503,2024-01-01,2029-06-28,Standard Class
152786,2024-03-12,2029-09-07,Standard Class
114636,2024-08-25,2030-02-19,Standard Class
110842,2024-11-11,2030-05-09,Standard Class
134194,2024-12-25,2030-06-24,Standard Class
140228,2021-04-28,2026-10-24,Standard Class
126186,2022-09-11,2028-03-04,First Class
167745,2022-09-18,2028-03-15,Standard Class
131422,2022-11-05,2028-05-01,Standard Class
149566,2022-12-05,2028-06-01,Standard Class
164672,2023-05-08,2028-11-02,Second Class
149314,2023-07-02,2028-12-27,Second Class
159912,2023-08-29,2029-02-23,Standard Class
128923,2023-12-09,2029-06-04,Standard Class
129028,2024-04-01,2029-09-24,First Class
160983,2024-10-29,2030-04-23,Second Class
139850,2022-06-12,2027-12-08,Standard Class
158421,2022-09-21,2028-03-18,Standard Class
137337,2023-03-08,2028-09-01,Standard Class
147984,2024-01-28,2029-07-24,Standard Class
130309,2024-12-17,2030-06-13,Standard Class
111934,2021-05-05,2026-10-28,First Class
121223,2023-09-11,2029-03-05,Second Class
150420,2024-06-03,2029-11-29,Standard Class
162880,2024-12-25,2030-06-21,Standard Class
131807,2021-10-05,2027-04-02,Standard Class
106439,2021-10-31,2027-04-27,Standard Class
136476,2022-04-05,2027-10-01,Standard Class
153353,2023-08-18,2029-02-13,Standard Class
129686,2023-11-27,2029-05-21,Second Class
114776,2023-12-06,2029-05-29,First Class
157112,2024-04-23,2029-10-17,First Class
131807,2024-10-05,2030-04-02,Standard Class
145597,2024-11-02,2030-04-28,First Class
118122,2024-11-17,2030-05-17,Standard Class
114125,2021-07-09,2027-01-03,Standard Class
128986,2021-08-03,2027-01-26,Second Class
164966,2022-07-30,2028-01-22,First Class
118934,2023-08-09,2029-02-03,Standard Class
144540,2023-09-05,2029-03-02,Standard Class
132647,2024-02-17,2029-08-15,Standard Class
131849,2024-06-06,2029-12-01,Standard Class
163006,2024-06-30,2029-12-25,Second Class
159282,2024-10-16,2030-04-13,Standard Class
144414,2021-06-17,2026-12-12,Standard Class
144806,2022-12-06,2028-06-02,Standard Class
120572,2022-12-11,2028-06-06,Standard Class
141138,2024-11-10,2030-05-09,Standard Class
131352,2022-10-08,2028-04-04,Standard Class
117590,2023-12-08,2029-06-01,First Class
163090,2022-11-17,2028-05-13,Second Class
136539,2024-12-28,2030-06-24,Standard Class
164469,2021-06-25,2026-12-18,Second Class
165862,2021-07-13,2027-01-07,Standard Class
164567,2022-06-15,2027-12-10,Standard Class
133396,2022-08-13,2028-02-05,First Class
161767,2022-11-20,2028-05-16,Standard Class
162138,2023-04-23,2028-10-17,Standard Class
101546,2023-12-18,2029-06-15,Standard Class
116729,2023-12-25,2029-06-19,First Class
139444,2024-09-09,2030-03-08,Standard Class
155544,2021-03-21,2026-09-15,Standard Class
154893,2021-12-21,2027-06-19,Standard Class
161025,2023-12-03,2029-05-31,Standard Class
121251,2024-03-26,2029-09-17,First Class
135783,2024-04-22,2029-10-15,First Class
146031,2024-07-29,2030-01-22,Second Class
168613,2024-10-08,2030-04-06,Standard Class
138940,2021-04-11,2026-10-07,Second Class
143231,2021-12-31,2027-06-26,First Class
159695,2023-04-05,2028-09-30,Second Class
161396,2023-04-19,2028-10-15,Standard Class
151981,2024-08-06,2030-02-02,Standard Class
122595,2024-12-14,2030-06-12,Standard Class
141901,2021-08-09,2027-02-04,Standard Class
167374,2022-03-26,2027-09-20,Second Class
127173,2022-09-26,2028-03-25,Standard Class
169733,2022-10-22,2028-04-17,Second Class
137393,2023-05-06,2028-10-30,Standard Class
117625,2023-05-10,2028-11-04,Standard Class
119445,2023-06-26,2028-12-23,Standard Class
123834,2024-07-21,2030-01-15,Standard Class
111241,2024-08-20,2030-02-12,Second Class
134418,2024-09-15,2030-03-13,Standard Class
103310,2021-05-10,2026-11-05,Standard Class
127012,2021-08-11,2027-02-05,Standard Class
139710,2023-06-09,2028-12-05,Standard Class
106243,2023-09-30,2029-03-26,Standard Class
139157,2023-10-01,2029-03-27,Standard Class
126144,2024-07-31,2030-01-26,Standard Class
102988,2021-04-05,2026-09-30,Second Class
100244,2023-09-20,2029-03-16,Standard Class
102750,2024-09-04,2030-03-01,Second Class
136742,2021-04-06,2026-10-01,Standard Class
117961,2022-11-26,2028-05-22,Standard Class
123183,2021-11-19,2027-05-18,Standard Class
103401,2021-11-21,2027-05-19,Standard Class
159520,2021-06-06,2026-12-02,Standard Class
144386,2022-11-05,2028-05-03,Standard Class
168116,2024-11-04,2030-04-27,Same Day
135881,2021-05-23,2026-11-17,Standard Class
128209,2021-11-17,2027-05-15,Standard Class
124450,2022-04-27,2027-10-24,Standard Class
123274,2023-02-19,2028-08-16,Standard Class
106460,2023-02-19,2028-08-14,Second Class
126795,2023-06-13,2028-12-06,Second Class
169040,2023-12-06,2029-06-03,Standard Class
161774,2024-05-14,2029-11-05,First Class
151190,2024-06-27,2029-12-22,Standard Class
126956,2024-08-21,2030-02-18,Standard Class
101945,2024-11-24,2030-05-21,Standard Class
105725,2022-02-18,2027-08-17,Standard Class
130029,2023-07-03,2028-12-26,First Class
104745,2024-05-29,2029-11-25,Standard Class
130526,2024-11-26,2030-05-22,First Class
168312,2021-03-01,2026-08-28,Standard Class
124709,2021-07-27,2027-01-19,Second Class
135489,2022-09-19,2028-03-14,Second Class
108105,2023-02-16,2028-08-15,Standard Class
169334,2023-10-21,2029-04-15,Second Class
113852,2024-07-29,2030-01-23,Standard Class
155075,2024-12-02,2030-06-01,Standard Class
124723,2021-08-05,2027-02-02,Standard Class
132500,2021-09-08,2027-03-05,Standard Class
123141,2022-11-14,2028-05-11,Standard Class
154795,2022-12-20,2028-06-15,Standard Class
131737,2023-03-17,2028-09-06,Same Day
129903,2023-12-01,2029-05-26,Second Class
156769,2024-05-06,2029-10-30,First Class
126928,2024-09-17,2030-03-16,Standard Class
123463,2024-12-23,2030-06-15,Same Day
107153,2021-09-28,2027-03-26,Standard Class
153071,2022-09-08,2028-03-04,Standard Class
187423,2023-06-28,2028-12-23,Standard Class
140515,2024-03-19,2029-09-14,Standard Class
135471,2024-05-18,2029-11-15,Standard Class
137001,2024-06-10,2029-12-04,Second Class
167318,2024-07-26,2030-01-22,Standard Class
146640,2021-06-30,2026-12-26,Standard Class
105634,2022-11-08,2028-05-06,Standard Class
153073,2022-11-13,2028-05-05,Same Day
134075,2022-12-12,2028-06-07,Standard Class
145611,2023-09-20,2029-03-16,Standard Class
123036,2024-09-10,2030-03-10,Standard Class
130141,2024-10-22,2030-04-16,Second Class
157924,2021-10-11,2027-04-05,First Class
136735,2022-07-26,2028-01-23,Standard Class
155334,2022-07-30,2028-01-21,First Class
110744,2022-09-07,2028-03-04,Standard Class
113649,2023-08-09,2029-02-01,First Class
154018,2023-10-13,2029-04-10,Standard Class
117044,2024-09-11,2030-03-06,Second Class
157651,2024-12-10,2030-06-06,Standard Class
119172,2021-05-11,2026-11-05,Standard Class
157343,2022-06-07,2027-12-02,Standard Class
162376,2022-11-22,2028-05-17,Second Class
114944,2023-01-30,2028-07-27,Standard Class
146374,2023-12-05,2029-06-01,Second Class
140480,2024-07-08,2030-01-02,Standard Class
143252,2024-12-18,2030-06-16,Standard Class
158029,2021-05-26,2026-11-20,Standard Class
153969,2021-09-21,2027-03-18,Standard Class
117681,2023-04-09,2028-10-04,Standard Class
164784,2023-05-01,2028-10-24,First Class
147711,2023-09-03,2029-02-28,Second Class
104276,2023-11-27,2029-05-25,Standard Class
129833,2024-12-09,2030-06-07,Standard Class
142727,2021-04-29,2026-10-22,Second Class
161347,2022-09-13,2028-03-11,Standard Class
122763,2024-03-20,2029-09-10,Same Day
141873,2024-10-09,2030-04-06,Standard Class
150504,2024-11-06,2030-05-05,Standard Class
126480,2021-09-20,2027-03-17,Standard Class
152723,2021-09-26,2027-03-19,Same Day
102806,2022-05-21,2027-11-18,Standard Class
122168,2022-08-21,2028-02-16,Standard Class
169201,2022-09-28,2028-03-23,First Class
156118,2022-12-08,2028-06-03,Standard Class
109407,2023-01-24,2028-07-18,Second Class
146437,2023-01-28,2028-07-24,Second Class
145919,2023-12-18,2029-06-14,Standard Class
160143,2024-03-31,2029-09-28,Standard Class
122672,2024-11-04,2030-05-02,Standard Class
122714,2024-12-07,2030-06-05,Standard Class
163748,2021-10-14,2027-04-10,Standard Class
165162,2022-05-14,2027-11-11,Standard Class
156692,2023-08-13,2029-02-02,Same Day
111794,2023-10-01,2029-03-23,Same Day
117821,2024-06-12,2029-12-07,Standard Class
146724,2024-11-20,2030-05-20,Standard Class
169978,2024-12-24,2030-06-20,Standard Class
135699,2021-08-29,2027-02-19,Same Day
131492,2024-10-19,2030-04-16,Second Class
100216,2022-04-13,2027-10-05,First Class
166772,2023-09-20,2029-03-16,Standard Class
118500,2023-11-17,2029-05-10,First Class
165470,2023-11-25,2029-05-22,Standard Class
132584,2024-08-26,2030-02-17,First Class
144281,2021-06-10,2026-12-06,Second Class
109862,2022-10-25,2028-04-21,Standard Class
150875,2022-11-16,2028-05-12,Standard Class
130001,2023-04-23,2028-10-18,Standard Class
165484,2023-10-23,2029-04-20,Standard Class
141677,2024-03-26,2029-09-20,Standard Class
126382,2024-06-03,2029-11-28,Standard Class
124576,2024-08-01,2030-01-25,Second Class
147627,2021-01-20,2026-07-19,Standard Class
127159,2021-05-12,2026-11-05,First Class
101987,2023-06-24,2028-12-20,Standard Class
140634,2023-10-03,2029-03-28,Second Class
134607,2024-10-03,2030-03-31,Second Class
166709,2024-11-17,2030-05-15,Standard Class
129189,2021-07-21,2027-01-15,Standard Class
118871,2022-12-04,2028-05-31,Second Class
128587,2022-12-24,2028-06-21,Standard Class
100510,2023-05-12,2028-11-06,Standard Class
110170,2023-09-27,2029-03-25,Standard Class
127117,2024-04-14,2029-10-10,Standard Class
146367,2024-08-04,2030-01-29,Standard Class
132738,2024-08-04,2030-01-28,First Class
125199,2024-10-19,2030-04-17,Standard Class
129805,2024-12-28,2030-06-25,Standard Class
129917,2022-10-02,2028-03-25,First Class
106075,2023-09-18,2029-03-15,Standard Class
130904,2024-04-11,2029-10-07,Standard Class
151281,2024-04-27,2029-10-23,Standard Class
143500,2021-12-30,2027-06-26,Standard Class
143500,2024-12-30,2030-06-26,Standard Class
121465,2023-06-12,2028-12-07,Standard Class
130494,2024-03-16,2029-09-11,Standard Class
121664,2021-05-06,2026-10-31,Standard Class
122217,2021-11-24,2027-05-22,Standard Class
122259,2022-10-31,2028-04-26,Standard Class
118983,2022-11-22,2028-05-18,Standard Class
156853,2022-12-03,2028-05-27,Second Class
161893,2024-01-23,2029-07-19,Standard Class
111689,2024-11-30,2030-05-25,Second Class
143707,2021-03-01,2026-08-26,Standard Class
103954,2022-08-09,2028-02-03,Second Class
113278,2024-01-14,2029-07-12,Standard Class
165904,2024-04-07,2029-10-02,Standard Class
106964,2024-12-17,2030-06-12,First Class
127131,2021-11-24,2027-05-23,Standard Class
110632,2022-03-17,2027-09-12,Second Class
147011,2022-06-18,2027-12-13,Standard Class
157287,2022-12-22,2028-06-14,First Class
135538,2022-12-24,2028-06-19,Standard Class
166184,2024-03-24,2029-09-17,First Class
135013,2024-07-24,2030-01-14,Same Day
103072,2022-09-27,2028-03-22,Second Class
136133,2023-08-18,2029-02-12,Second Class
140130,2023-10-31,2029-04-27,Standard Class
105809,2024-02-20,2029-08-15,First Class
165491,2024-03-20,2029-09-14,Standard Class
121559,2024-06-01,2029-11-24,Second Class
121027,2024-08-18,2030-02-12,Standard Class
140326,2024-09-04,2030-02-27,First Class
154361,2023-03-14,2028-09-08,Standard Class
168739,2024-05-29,2029-11-26,Standard Class
108931,2024-09-14,2030-03-12,Standard Class
157420,2024-11-21,2030-05-14,Same Day
124765,2024-11-25,2030-05-23,Standard Class
143168,2021-10-18,2027-04-15,Second Class
101000,2022-04-09,2027-10-05,Standard Class
159345,2023-06-17,2028-12-12,Standard Class
158743,2024-10-20,2030-04-19,Standard Class
152296,2021-08-01,2027-01-24,First Class
156482,2022-02-06,2027-08-06,Standard Class
151722,2022-10-05,2028-03-31,Standard Class
114741,2022-12-06,2028-06-01,Standard Class
111318,2023-07-23,2029-01-15,First Class
169971,2023-09-04,2029-03-01,Standard Class
143063,2024-08-10,2030-02-05,Standard Class
102645,2021-01-23,2026-07-21,Standard Class
129630,2023-09-04,2029-02-24,Same Day
124527,2023-11-16,2029-05-09,First Class
120768,2021-12-19,2027-06-13,Second Class
154956,2022-07-04,2027-12-30,Standard Class
100545,2022-11-22,2028-05-18,Standard Class
104346,2022-12-11,2028-06-07,Standard Class
140501,2023-06-23,2028-12-18,Standard Class
109925,2023-11-06,2029-05-02,Second Class
161389,2023-12-05,2029-06-01,Standard Class
131947,2021-09-17,2027-03-15,Standard Class
151295,2021-11-12,2027-05-09,Standard Class
116526,2023-09-01,2029-02-25,Standard Class
152261,2024-03-02,2029-08-27,Standard Class
102414,2024-05-15,2029-11-08,Second Class
150070,2024-09-07,2030-03-05,Standard Class
158379,2024-09-22,2030-03-19,Second Class
128335,2024-09-29,2030-03-28,Standard Class
132339,2021-08-19,2027-02-13,Standard Class
100853,2021-09-14,2027-03-12,Standard Class
145821,2022-05-01,2027-10-28,Standard Class
121608,2022-09-03,2028-02-26,First Class
104185,2022-09-03,2028-02-29,Second Class
101189,2023-02-04,2028-08-01,Standard Class
165316,2023-07-23,2029-01-16,Standard Class
132339,2024-08-19,2030-02-13,Standard Class
142125,2024-10-21,2030-04-19,Standard Class
158246,2024-11-09,2030-05-04,First Class
117443,2024-12-23,2030-06-17,Second Class
150203,2021-12-05,2027-05-30,First Class
167220,2022-12-12,2028-06-07,Standard Class
169397,2022-12-24,2028-06-18,First Class
163937,2023-01-10,2028-07-05,Second Class
121993,2023-06-10,2028-12-02,First Class
107713,2024-03-13,2029-09-07,Standard Class
159562,2024-09-09,2030-03-08,Standard Class
157224,2024-09-14,2030-03-11,Second Class
168179,2024-11-02,2030-04-30,Standard Class
124674,2024-11-17,2030-05-16,Standard Class
107937,2022-05-03,2027-10-29,Standard Class
155173,2023-03-06,2028-08-30,Standard Class
139269,2023-05-25,2028-11-19,Standard Class
158302,2023-12-08,2029-06-03,Second Class
110625,2024-12-23,2030-06-22,Standard Class
100328,2021-01-28,2026-07-27,Standard Class
154536,2023-09-05,2029-03-01,Standard Class
102792,2023-12-13,2029-06-10,Standard Class
129441,2024-09-07,2030-03-04,Standard Class
108560,2024-07-08,2030-01-05,Standard Class
159184,2021-09-14,2027-03-12,Standard Class
109127,2021-12-21,2027-06-17,Standard Class
127824,2022-10-18,2028-04-13,Standard Class
118626,2023-08-15,2029-02-09,Standard Class
112039,2024-03-25,2029-09-19,Standard Class
118360,2024-04-01,2029-09-28,Standard Class
120607,2024-05-19,2029-11-09,Same Day
109393,2024-06-30,2029-12-23,Second Class
121293,2024-07-25,2030-01-18,Second Class
141173,2021-11-18,2027-05-13,Second Class
