Product Name,Customer ID,Sales,Units,Gross Profit,Cost,Order Date,Ship Date,Ship Mode
Wonka Bar - Nutty Crunch Surprise,137729,10.47,3,7.47,3.0,2023-05-05,2028-10-29,Standard Class
Wonka Bar - Milk Chocolate,105452,16.25,5,10.55,5.7,2023-07-28,2029-01-21,Standard Class
Wonka Bar - Fudge Mallows,105452,18.0,5,12.0,6.0,2023-07-28,2029-01-21,Standard Class
Wonka Bar - Nutty Crunch Surprise,103380,3.49,1,2.49,1.0,2024-11-21,2030-05-18,Standard Class
Wonka Bar - Triple Dazzle Caramel,103380,7.5,2,4.9,2.6,2024-11-21,2030-05-18,Standard Class
Wonka Bar - Nutty Crunch Surprise,103380,6.98,2,4.98,2.0,2024-11-21,2030-05-18,Standard Class
Wonka Bar - Milk Chocolate,103380,6.5,2,4.22,2.28,2024-11-21,2030-05-18,Standard Class
Wonka Bar - Milk Chocolate,103380,9.75,3,6.33,3.42,2024-11-21,2030-05-18,Standard Class
Wonka Bar -Scrumdiddlyumptious,165568,18.0,5,12.5,5.5,2021-02-15,2026-08-12,Standard Class
Lickable Wallpaper,145758,80.0,4,40.0,40.0,2022-10-30,2028-04-21,Same Day
Wonka Bar -Scrumdiddlyumptious,159940,7.2,2,5.0,2.2,2023-07-07,2028-12-31,Second Class
Wonka Bar - Fudge Mallows,159940,28.8,8,19.2,9.6,2023-07-07,2028-12-31,Second Class
Wonka Bar - Fudge Mallows,159940,3.6,1,2.4,1.2,2023-07-07,2028-12-31,Second Class
Wonka Bar - Nutty Crunch Surprise,159940,31.41,9,22.41,9.0,2023-07-07,2028-12-31,Second Class
Wonka Gum,156265,2.5,2,1.3,1.2,2023-08-02,2029-01-24,Second Class
Wonka Bar - Triple Dazzle Caramel,156265,7.5,2,4.9,2.6,2023-08-02,2029-01-24,Second Class
Wonka Bar - Fudge Mallows,156265,10.8,3,7.2,3.6,2023-08-02,2029-01-24,Second Class
Wonka Bar - Milk Chocolate,134495,9.75,3,6.33,3.42,2024-04-01,2029-09-25,Second Class
Wonka Bar - Fudge Mallows,134495,10.8,3,7.2,3.6,2024-04-01,2029-09-25,Second Class
Wonka Bar - Milk Chocolate,134495,9.75,3,6.33,3.42,2024-04-01,2029-09-25,Second Class
Wonka Bar -Scrumdiddlyumptious,134495,10.8,3,7.5,3.3,2024-04-01,2029-09-25,Second Class
Wonka Bar - Triple Dazzle Caramel,124779,18.75,5,12.25,6.5,2024-09-08,2030-03-04,First Class
Wonka Bar - Triple Dazzle Caramel,124779,7.5,2,4.9,2.6,2024-09-08,2030-03-04,First Class
Wonka Bar - Triple Dazzle Caramel,124779,26.25,7,17.15,9.1,2024-09-08,2030-03-04,First Class
Wonka Bar - Triple Dazzle Caramel,124779,18.75,5,12.25,6.5,2024-09-08,2030-03-04,First Class
Wonka Gum,124779,5.0,4,2.6,2.4,2024-09-08,2030-03-04,First Class
Wonka Bar - Fudge Mallows,124779,7.2,2,4.8,2.4,2024-09-08,2030-03-04,First Class
Wonka Bar - Fudge Mallows,133333,14.4,4,9.6,4.8,2024-09-18,2030-03-15,Standard Class
Wonka Bar -Scrumdiddlyumptious,114804,3.6,1,2.5,1.1,2024-10-17,2030-04-11,Second Class
Wonka Bar - Nutty Crunch Surprise,163013,10.47,3,7.47,3.0,2021-11-28,2027-05-27,Standard Class
Wonka Bar - Nutty Crunch Surprise,140676,24.43,7,17.43,7.0,2024-09-12,2030-03-08,First Class
Wonka Bar - Triple Dazzle Caramel,140676,18.75,5,12.25,6.5,2024-09-12,2030-03-08,First Class
Wonka Bar - Triple Dazzle Caramel,140676,18.75,5,12.25,6.5,2024-09-12,2030-03-08,First Class
Wonka Bar - Triple Dazzle Caramel,117128,11.25,3,7.35,3.9,2024-12-05,2030-05-31,Second Class
Wonka Bar - Fudge Mallows,117128,21.6,6,14.4,7.2,2024-12-05,2030-05-31,Second Class
Wonka Bar - Triple Dazzle Caramel,167724,11.25,3,7.35,3.9,2021-04-13,2026-10-09,Standard Class
Wonka Bar - Fudge Mallows,110184,32.4,9,21.6,10.8,2021-07-12,2027-01-06,Standard Class
Wonka Bar - Fudge Mallows,110184,28.8,8,19.2,9.6,2021-07-12,2027-01-06,Standard Class
Wonka Bar - Milk Chocolate,151799,6.5,2,4.22,2.28,2021-12-14,2027-06-10,Standard Class
Wonka Bar -Scrumdiddlyumptious,151799,21.6,6,15.0,6.6,2021-12-14,2027-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,3.25,1,2.11,1.14,2021-12-14,2027-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,9.75,3,6.33,3.42,2021-12-14,2027-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,6.5,2,4.22,2.28,2021-12-14,2027-06-10,Standard Class
Wonka Bar - Triple Dazzle Caramel,138247,3.75,1,2.45,1.3,2021-12-24,2027-06-21,Standard Class
Wonka Bar - Nutty Crunch Surprise,138247,6.98,2,4.98,2.0,2021-12-24,2027-06-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,138247,3.6,1,2.5,1.1,2021-12-24,2027-06-21,Standard Class
Wonka Bar - Fudge Mallows,138247,10.8,3,7.2,3.6,2021-12-24,2027-06-21,Standard Class
Lickable Wallpaper,138247,140.0,7,70.0,70.0,2021-12-24,2027-06-21,Standard Class
Wonka Bar - Nutty Crunch Surprise,138247,10.47,3,7.47,3.0,2021-12-24,2027-06-21,Standard Class
Wonka Bar - Triple Dazzle Caramel,145835,15.0,4,9.8,5.2,2022-05-13,2027-11-08,Second Class
Wonka Bar - Milk Chocolate,145835,6.5,2,4.22,2.28,2022-05-13,2027-11-08,Second Class
Wonka Bar - Milk Chocolate,113327,6.5,2,4.22,2.28,2022-05-26,2027-11-19,Second Class
Wonka Bar -Scrumdiddlyumptious,113327,14.4,4,10.0,4.4,2022-05-26,2027-11-19,Second Class
Wonka Bar - Triple Dazzle Caramel,113327,3.75,1,2.45,1.3,2022-05-26,2027-11-19,Second Class
Wonka Bar -Scrumdiddlyumptious,113327,25.2,7,17.5,7.7,2022-05-26,2027-11-19,Second Class
Wonka Bar - Nutty Crunch Surprise,159891,3.49,1,2.49,1.0,2023-01-31,2028-07-29,Standard Class
Wonka Bar -Scrumdiddlyumptious,159891,28.8,8,20.0,8.8,2023-01-31,2028-07-29,Standard Class
Wonka Bar - Nutty Crunch Surprise,149111,27.92,8,19.92,8.0,2023-04-17,2028-10-11,Second Class
Wonka Bar - Triple Dazzle Caramel,149111,3.75,1,2.45,1.3,2023-04-17,2028-10-11,Second Class
Wonka Bar - Fudge Mallows,120460,10.8,3,7.2,3.6,2023-04-30,2028-10-25,Standard Class
Wonka Bar - Fudge Mallows,162348,3.6,1,2.4,1.2,2023-11-10,2029-05-07,Standard Class
Wonka Bar -Scrumdiddlyumptious,119039,32.4,9,22.5,9.9,2024-03-06,2029-08-31,Standard Class
Wonka Bar - Milk Chocolate,151799,6.5,2,4.22,2.28,2024-12-14,2030-06-10,Standard Class
Wonka Bar -Scrumdiddlyumptious,151799,21.6,6,15.0,6.6,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,3.25,1,2.11,1.14,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,9.75,3,6.33,3.42,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,6.5,2,4.22,2.28,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,16.25,5,10.55,5.7,2024-12-14,2030-06-10,Standard Class
Wonka Bar -Scrumdiddlyumptious,151799,50.4,14,35.0,15.4,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,6.5,2,4.22,2.28,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,9.75,3,6.33,3.42,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Milk Chocolate,151799,19.5,6,12.66,6.84,2024-12-14,2030-06-10,Standard Class
Wonka Bar - Nutty Crunch Surprise,103219,31.41,9,22.41,9.0,2021-11-09,2027-05-06,Standard Class
Wonka Bar -Scrumdiddlyumptious,154662,10.8,3,7.5,3.3,2023-06-09,2028-12-06,Standard Class
Wonka Bar - Milk Chocolate,106859,22.75,7,14.77,7.98,2024-03-13,2029-09-08,Second Class
Wonka Bar - Milk Chocolate,106859,19.5,6,12.66,6.84,2024-03-13,2029-09-08,Second Class
Wonka Bar - Fudge Mallows,106859,28.8,8,19.2,9.6,2024-03-13,2029-09-08,Second Class
Wonka Bar - Milk Chocolate,106859,16.25,5,10.55,5.7,2024-03-13,2029-09-08,Second Class
Wonka Bar -Scrumdiddlyumptious,106859,28.8,8,20.0,8.8,2024-03-13,2029-09-08,Second Class
Wonka Bar - Fudge Mallows,102729,7.2,2,4.8,2.4,2024-10-26,2030-04-23,Standard Class
Wonka Bar - Fudge Mallows,148040,10.8,3,7.2,3.6,2021-03-22,2026-09-16,Standard Class
Wonka Bar - Triple Dazzle Caramel,148040,11.25,3,7.35,3.9,2021-03-22,2026-09-16,Standard Class
Wonka Bar - Nutty Crunch Surprise,169012,10.47,3,7.47,3.0,2024-07-10,2030-01-04,Standard Class
Wonka Bar - Fudge Mallows,161130,7.2,2,4.8,2.4,2024-11-03,2030-05-01,Standard Class
Wonka Bar - Milk Chocolate,114377,16.25,5,10.55,5.7,2021-11-05,2027-04-28,Same Day
Wonka Bar - Milk Chocolate,155390,6.5,2,4.22,2.28,2021-12-06,2027-06-03,Standard Class
Wonka Bar - Fudge Mallows,141565,21.6,6,14.4,7.2,2022-09-20,2028-03-16,Standard Class
Wonka Bar - Milk Chocolate,141565,13.0,4,8.44,4.56,2022-09-20,2028-03-16,Standard Class
Wonka Bar - Nutty Crunch Surprise,120901,6.98,2,4.98,2.0,2022-12-31,2028-06-26,Standard Class
Wonka Bar - Milk Chocolate,120901,6.5,2,4.22,2.28,2022-12-31,2028-06-26,Standard Class
Wonka Bar -Scrumdiddlyumptious,120901,7.2,2,5.0,2.2,2022-12-31,2028-06-26,Standard Class
Wonka Bar -Scrumdiddlyumptious,134110,14.4,4,10.0,4.4,2023-11-17,2029-05-10,First Class
Wonka Bar -Scrumdiddlyumptious,134110,10.8,3,7.5,3.3,2023-11-17,2029-05-10,First Class
Wonka Bar - Triple Dazzle Caramel,117198,7.5,2,4.9,2.6,2024-08-31,2030-02-26,Standard Class
Wonka Bar -Scrumdiddlyumptious,169005,7.2,2,5.0,2.2,2024-11-02,2030-04-29,Standard Class
Wonka Bar - Triple Dazzle Caramel,165715,3.75,1,2.45,1.3,2024-12-02,2030-05-31,Standard Class
Wonka Bar - Milk Chocolate,127523,9.75,3,6.33,3.42,2021-05-11,2026-11-08,Standard Class
Wonka Bar - Nutty Crunch Surprise,108588,10.47,3,7.47,3.0,2022-01-05,2027-07-03,Standard Class
Wonka Bar -Scrumdiddlyumptious,108588,7.2,2,5.0,2.2,2022-01-05,2027-07-03,Standard Class
Wonka Bar - Milk Chocolate,108588,6.5,2,4.22,2.28,2022-01-05,2027-07-03,Standard Class
Wonka Bar -Scrumdiddlyumptious,153682,7.2,2,5.0,2.2,2023-05-30,2028-11-21,First Class
Wonka Bar -Scrumdiddlyumptious,162852,28.8,8,20.0,8.8,2023-12-27,2029-06-22,Standard Class
Wonka Bar - Milk Chocolate,121412,9.75,3,6.33,3.42,2024-09-23,2030-03-20,Standard Class
Wonka Bar - Milk Chocolate,105543,3.25,1,2.11,1.14,2024-11-24,2030-05-17,Same Day
Wonka Bar - Triple Dazzle Caramel,164749,11.25,3,7.35,3.9,2021-03-23,2026-09-16,First Class
Wonka Bar - Fudge Mallows,154200,7.2,2,4.8,2.4,2022-06-18,2027-12-13,Standard Class
Wonka Bar - Nutty Crunch Surprise,165995,13.96,4,9.96,4.0,2023-08-30,2029-02-26,Standard Class
Wonka Bar - Fudge Mallows,165995,18.0,5,12.0,6.0,2023-08-30,2029-02-26,Standard Class
Wonka Bar - Milk Chocolate,145240,3.25,1,2.11,1.14,2023-09-06,2029-02-28,First Class
Wonka Bar - Triple Dazzle Caramel,119389,11.25,3,7.35,3.9,2024-04-17,2029-10-10,First Class
Wonka Bar - Fudge Mallows,135419,14.4,4,9.6,4.8,2024-11-03,2030-05-02,Standard Class
Wonka Bar - Milk Chocolate,123625,26.0,8,16.88,9.12,2021-12-29,2027-06-25,Standard Class
Wonka Bar - Milk Chocolate,141531,6.5,2,4.22,2.28,2021-12-29,2027-06-25,Standard Class
Wonka Bar - Milk Chocolate,123625,6.5,2,4.22,2.28,2021-12-29,2027-06-25,Standard Class
Wonka Bar - Milk Chocolate,123625,6.5,2,4.22,2.28,2021-12-29,2027-06-25,Standard Class
Wonka Bar - Milk Chocolate,141531,16.25,5,10.55,5.7,2021-12-29,2027-06-25,Standard Class
Wonka Bar - Milk Chocolate,123625,16.25,5,10.55,5.7,2021-12-29,2027-06-25,Standard Class
Wonka Bar - Milk Chocolate,135480,6.5,2,4.22,2.28,2023-12-15,2029-06-13,Standard Class
Wonka Bar - Milk Chocolate,135480,16.25,5,10.55,5.7,2023-12-15,2029-06-13,Standard Class
Wonka Bar - Milk Chocolate,135480,6.5,2,4.22,2.28,2024-12-15,2030-06-14,Standard Class
Wonka Bar - Milk Chocolate,135480,16.25,5,10.55,5.7,2024-12-15,2030-06-14,Standard Class
Wonka Bar - Milk Chocolate,141531,6.5,2,4.22,2.28,2024-12-29,2030-06-25,Standard Class
Wonka Bar - Milk Chocolate,141531,16.25,5,10.55,5.7,2024-12-29,2030-06-25,Standard Class
Wonka Bar -Scrumdiddlyumptious,115812,25.2,7,17.5,7.7,2021-06-09,2026-12-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,115812,32.4,9,22.5,9.9,2021-06-09,2026-12-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,115812,18.0,5,12.5,5.5,2021-06-09,2026-12-05,Standard Class
Wonka Bar - Fudge Mallows,115812,14.4,4,9.6,4.8,2021-06-09,2026-12-05,Standard Class
Wonka Bar - Triple Dazzle Caramel,115812,11.25,3,7.35,3.9,2021-06-09,2026-12-05,Standard Class
Wonka Bar - Milk Chocolate,115812,13.0,4,8.44,4.56,2021-06-09,2026-12-05,Standard Class
Wonka Bar - Triple Dazzle Caramel,115812,22.5,6,14.7,7.8,2021-06-09,2026-12-05,Standard Class
Wonka Bar - Fudge Mallows,140914,14.4,4,9.6,4.8,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Milk Chocolate,140914,6.5,2,4.22,2.28,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Triple Dazzle Caramel,130491,7.5,2,4.9,2.6,2022-02-08,2027-08-04,First Class
Wonka Bar - Nutty Crunch Surprise,130491,3.49,1,2.49,1.0,2022-02-08,2027-08-04,First Class
Wonka Bar -Scrumdiddlyumptious,130491,7.2,2,5.0,2.2,2022-02-08,2027-08-04,First Class
Wonka Bar - Fudge Mallows,149300,10.8,3,7.2,3.6,2022-11-22,2028-05-15,First Class
Wonka Bar - Milk Chocolate,112123,22.75,7,14.77,7.98,2023-03-03,2028-08-28,Standard Class
Wonka Bar - Triple Dazzle Caramel,112123,11.25,3,7.35,3.9,2023-03-03,2028-08-28,Standard Class
Wonka Bar - Milk Chocolate,112123,16.25,5,10.55,5.7,2023-03-03,2028-08-28,Standard Class
Wonka Bar - Triple Dazzle Caramel,127306,18.75,5,12.25,6.5,2024-01-14,2029-07-10,Standard Class
Wonka Bar - Triple Dazzle Caramel,127306,7.5,2,4.9,2.6,2024-01-14,2029-07-10,Standard Class
Wonka Bar -Scrumdiddlyumptious,127306,10.8,3,7.5,3.3,2024-01-14,2029-07-10,Standard Class
Wonka Bar - Milk Chocolate,127306,22.75,7,14.77,7.98,2024-01-14,2029-07-10,Standard Class
Wonka Bar -Scrumdiddlyumptious,127306,7.2,2,5.0,2.2,2024-01-14,2029-07-10,Standard Class
Wonka Bar -Scrumdiddlyumptious,112865,10.8,3,7.5,3.3,2024-05-18,2029-11-12,Standard Class
Wonka Bar - Triple Dazzle Caramel,135587,15.0,4,9.8,5.2,2024-12-07,2030-06-04,Standard Class
Wonka Bar - Triple Dazzle Caramel,135587,15.0,4,9.8,5.2,2024-12-07,2030-06-04,Standard Class
Wonka Bar -Scrumdiddlyumptious,125612,7.2,2,5.0,2.2,2021-08-03,2027-01-29,Standard Class
Wonka Bar - Fudge Mallows,125612,7.2,2,4.8,2.4,2021-08-03,2027-01-29,Standard Class
Wonka Bar - Fudge Mallows,125612,36.0,10,24.0,12.0,2021-08-03,2027-01-29,Standard Class
Wonka Bar - Fudge Mallows,140452,10.8,3,7.2,3.6,2021-12-06,2027-06-02,Standard Class
Wonka Bar -Scrumdiddlyumptious,140452,18.0,5,12.5,5.5,2021-12-06,2027-06-02,Standard Class
Wonka Bar - Fudge Mallows,140452,14.4,4,9.6,4.8,2021-12-06,2027-06-02,Standard Class
Wonka Bar -Scrumdiddlyumptious,140452,7.2,2,5.0,2.2,2021-12-06,2027-06-02,Standard Class
Wonka Bar - Triple Dazzle Caramel,140452,7.5,2,4.9,2.6,2021-12-06,2027-06-02,Standard Class
Wonka Bar - Nutty Crunch Surprise,140452,13.96,4,9.96,4.0,2021-12-06,2027-06-02,Standard Class
Wonka Bar - Triple Dazzle Caramel,113110,7.5,2,4.9,2.6,2022-03-19,2027-09-13,Standard Class
Wonka Bar -Scrumdiddlyumptious,113110,7.2,2,5.0,2.2,2022-03-19,2027-09-13,Standard Class
Wonka Bar - Fudge Mallows,113110,21.6,6,14.4,7.2,2022-03-19,2027-09-13,Standard Class
Wonka Bar -Scrumdiddlyumptious,113110,14.4,4,10.0,4.4,2022-03-19,2027-09-13,Standard Class
Wonka Bar - Nutty Crunch Surprise,130799,13.96,4,9.96,4.0,2023-11-11,2029-05-08,Second Class
Wonka Bar -Scrumdiddlyumptious,117009,7.2,2,5.0,2.2,2024-09-22,2030-03-21,Standard Class
Wonka Bar - Triple Dazzle Caramel,151183,15.0,4,9.8,5.2,2024-10-14,2030-04-11,Standard Class
Wonka Bar - Milk Chocolate,139892,29.25,9,18.99,10.26,2021-09-08,2027-03-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,139892,18.0,5,12.5,5.5,2021-09-08,2027-03-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,139892,21.6,6,15.0,6.6,2021-09-08,2027-03-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,139892,10.47,3,7.47,3.0,2021-09-08,2027-03-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,139892,10.47,3,7.47,3.0,2021-09-08,2027-03-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,139892,28.8,8,20.0,8.8,2021-09-08,2027-03-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,139892,10.47,3,7.47,3.0,2021-09-08,2027-03-05,Standard Class
Wonka Bar - Fudge Mallows,106278,10.8,3,7.2,3.6,2023-09-02,2029-02-25,Second Class
Wonka Bar - Fudge Mallows,106278,10.8,3,7.2,3.6,2023-09-02,2029-02-25,Second Class
Wonka Bar - Nutty Crunch Surprise,126004,10.47,3,7.47,3.0,2023-12-04,2029-05-27,First Class
Wonka Bar - Fudge Mallows,126004,3.6,1,2.4,1.2,2023-12-04,2029-05-27,First Class
Wonka Bar - Fudge Mallows,126004,14.4,4,9.6,4.8,2023-12-04,2029-05-27,First Class
Wonka Bar - Nutty Crunch Surprise,126004,6.98,2,4.98,2.0,2023-12-04,2029-05-27,First Class
Wonka Bar - Nutty Crunch Surprise,126004,10.47,3,7.47,3.0,2023-12-04,2029-05-27,First Class
Wonka Bar -Scrumdiddlyumptious,126004,3.6,1,2.5,1.1,2023-12-04,2029-05-27,First Class
Wonka Bar - Fudge Mallows,121706,25.2,7,16.8,8.4,2024-02-26,2029-08-23,Standard Class
Wonka Bar - Milk Chocolate,105102,3.25,1,2.11,1.14,2022-09-15,2028-03-11,Second Class
Wonka Bar - Milk Chocolate,105102,9.75,3,6.33,3.42,2022-09-15,2028-03-11,Second Class
Wonka Bar - Triple Dazzle Caramel,105102,7.5,2,4.9,2.6,2022-09-15,2028-03-11,Second Class
Wonka Bar - Milk Chocolate,160304,9.75,3,6.33,3.42,2023-01-02,2028-06-29,Standard Class
Wonka Gum,160304,2.5,2,1.3,1.2,2023-01-02,2028-06-29,Standard Class
Wonka Bar - Triple Dazzle Caramel,142615,7.5,2,4.9,2.6,2023-11-20,2029-05-16,Standard Class
Wonka Bar - Nutty Crunch Surprise,129203,13.96,4,9.96,4.0,2024-04-17,2029-10-13,Standard Class
Wonka Bar - Milk Chocolate,155642,3.25,1,2.11,1.14,2024-05-18,2029-11-12,Standard Class
Wonka Bar - Fudge Mallows,155642,10.8,3,7.2,3.6,2024-05-18,2029-11-12,Standard Class
Wonka Bar - Nutty Crunch Surprise,165155,3.49,1,2.49,1.0,2024-09-21,2030-03-16,First Class
Wonka Bar - Triple Dazzle Caramel,165379,11.25,3,7.35,3.9,2021-07-09,2027-01-05,Standard Class
Wonka Bar - Triple Dazzle Caramel,165379,7.5,2,4.9,2.6,2021-07-09,2027-01-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,125514,6.98,2,4.98,2.0,2021-09-21,2027-03-15,First Class
Wonka Bar -Scrumdiddlyumptious,125514,10.8,3,7.5,3.3,2021-09-21,2027-03-15,First Class
Wonka Bar - Triple Dazzle Caramel,125514,3.75,1,2.45,1.3,2021-09-21,2027-03-15,First Class
Wonka Bar -Scrumdiddlyumptious,134733,10.8,3,7.5,3.3,2021-09-23,2027-03-21,Standard Class
Wonka Bar - Milk Chocolate,134733,6.5,2,4.22,2.28,2021-09-23,2027-03-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,124107,10.8,3,7.5,3.3,2022-10-09,2028-04-03,Second Class
Wonka Bar - Milk Chocolate,124107,22.75,7,14.77,7.98,2022-10-09,2028-04-03,Second Class
Wonka Bar - Nutty Crunch Surprise,124107,17.45,5,12.45,5.0,2022-10-09,2028-04-03,Second Class
Wonka Bar - Nutty Crunch Surprise,124107,10.47,3,7.47,3.0,2022-10-09,2028-04-03,Second Class
Wonka Bar - Triple Dazzle Caramel,100454,15.0,4,9.8,5.2,2022-11-20,2028-05-17,Standard Class
Wonka Bar -Scrumdiddlyumptious,100454,14.4,4,10.0,4.4,2022-11-20,2028-05-17,Standard Class
Wonka Bar - Fudge Mallows,100454,10.8,3,7.2,3.6,2022-11-20,2028-05-17,Standard Class
Wonka Bar -Scrumdiddlyumptious,163202,10.8,3,7.5,3.3,2023-09-27,2029-03-24,Standard Class
Wonka Bar - Triple Dazzle Caramel,167101,15.0,4,9.8,5.2,2024-03-24,2029-09-18,Second Class
Wonka Bar - Triple Dazzle Caramel,167101,7.5,2,4.9,2.6,2024-03-24,2029-09-18,Second Class
Wonka Bar - Nutty Crunch Surprise,149048,10.47,3,7.47,3.0,2024-05-13,2029-11-07,Standard Class
Wonka Bar -Scrumdiddlyumptious,149048,7.2,2,5.0,2.2,2024-05-13,2029-11-07,Standard Class
Wonka Gum,149048,3.75,3,1.95,1.8,2024-05-13,2029-11-07,Standard Class
Wonka Bar - Nutty Crunch Surprise,149048,6.98,2,4.98,2.0,2024-05-13,2029-11-07,Standard Class
Wonka Bar - Milk Chocolate,149048,9.75,3,6.33,3.42,2024-05-13,2029-11-07,Standard Class
Wonka Bar -Scrumdiddlyumptious,152912,7.2,2,5.0,2.2,2024-11-09,2030-05-05,Second Class
Wonka Bar - Triple Dazzle Caramel,152912,33.75,9,22.05,11.7,2024-11-09,2030-05-05,Second Class
Wonka Bar - Triple Dazzle Caramel,152912,11.25,3,7.35,3.9,2024-11-09,2030-05-05,Second Class
Wonka Gum,152912,3.75,3,1.95,1.8,2024-11-09,2030-05-05,Second Class
Wonka Bar - Triple Dazzle Caramel,121678,3.75,1,2.45,1.3,2024-11-16,2030-05-13,Second Class
Wonka Bar - Nutty Crunch Surprise,102519,3.49,1,2.49,1.0,2024-11-27,2030-05-22,First Class
Wonka Bar - Milk Chocolate,102519,29.25,9,18.99,10.26,2024-11-27,2030-05-22,First Class
Wonka Bar -Scrumdiddlyumptious,133270,7.2,2,5.0,2.2,2021-06-06,2026-11-30,First Class
Wonka Bar - Triple Dazzle Caramel,106971,26.25,7,17.15,9.1,2021-09-02,2027-03-01,Standard Class
Wonka Bar - Fudge Mallows,116568,14.4,4,9.6,4.8,2021-12-14,2027-06-12,Standard Class
Wonka Bar - Triple Dazzle Caramel,165813,11.25,3,7.35,3.9,2022-03-20,2027-09-12,Second Class
Wonka Bar -Scrumdiddlyumptious,160787,7.2,2,5.0,2.2,2022-09-25,2028-03-17,Same Day
Wonka Bar - Triple Dazzle Caramel,157014,3.75,1,2.45,1.3,2022-10-03,2028-03-28,Second Class
Wonka Bar - Milk Chocolate,157014,16.25,5,10.55,5.7,2022-10-03,2028-03-28,Second Class
Wonka Bar -Scrumdiddlyumptious,157014,7.2,2,5.0,2.2,2022-10-03,2028-03-28,Second Class
Wonka Bar - Milk Chocolate,157014,6.5,2,4.22,2.28,2022-10-03,2028-03-28,Second Class
Wonka Bar - Milk Chocolate,105473,9.75,3,6.33,3.42,2023-04-16,2028-10-08,Second Class
Wonka Bar - Fudge Mallows,101966,25.2,7,16.8,8.4,2023-07-14,2029-01-05,Second Class
Wonka Bar - Fudge Mallows,117660,7.2,2,4.8,2.4,2023-12-30,2029-06-26,Standard Class
Wonka Bar - Milk Chocolate,117660,6.5,2,4.22,2.28,2023-12-30,2029-06-26,Standard Class
Wonka Bar - Triple Dazzle Caramel,152968,7.5,2,4.9,2.6,2024-05-26,2029-11-20,Standard Class
Wonka Bar -Scrumdiddlyumptious,138527,18.0,5,12.5,5.5,2021-09-12,2027-03-10,Standard Class
Wonka Bar - Nutty Crunch Surprise,138527,6.98,2,4.98,2.0,2021-09-12,2027-03-10,Standard Class
Wonka Bar - Milk Chocolate,138527,3.25,1,2.11,1.14,2021-09-12,2027-03-10,Standard Class
Wonka Bar - Fudge Mallows,106215,14.4,4,9.6,4.8,2022-04-16,2027-10-12,Standard Class
Lickable Wallpaper,114370,40.0,2,20.0,20.0,2024-03-14,2029-09-07,Second Class
Wonka Bar - Fudge Mallows,149006,3.6,1,2.4,1.2,2024-12-06,2030-05-31,Second Class
Wonka Bar - Milk Chocolate,118339,6.5,2,4.22,2.28,2021-03-17,2026-09-14,Standard Class
Wonka Bar - Fudge Mallows,118339,21.6,6,14.4,7.2,2021-03-17,2026-09-14,Standard Class
Wonka Bar - Nutty Crunch Surprise,118339,20.94,6,14.94,6.0,2021-03-17,2026-09-14,Standard Class
Wonka Bar - Triple Dazzle Caramel,118339,37.5,10,24.5,13.0,2021-03-17,2026-09-14,Standard Class
Wonka Bar - Milk Chocolate,118339,22.75,7,14.77,7.98,2021-03-17,2026-09-14,Standard Class
Wonka Bar - Milk Chocolate,103940,6.5,2,4.22,2.28,2021-09-17,2027-03-14,Standard Class
Wonka Bar -Scrumdiddlyumptious,103940,18.0,5,12.5,5.5,2021-09-17,2027-03-14,Standard Class
Wonka Bar - Milk Chocolate,103940,9.75,3,6.33,3.42,2021-09-17,2027-03-14,Standard Class
Wonka Bar - Fudge Mallows,103940,7.2,2,4.8,2.4,2021-09-17,2027-03-14,Standard Class
Wonka Bar - Milk Chocolate,169943,26.0,8,16.88,9.12,2023-05-19,2028-11-13,Standard Class
Wonka Bar - Fudge Mallows,169943,14.4,4,9.6,4.8,2023-05-19,2028-11-13,Standard Class
Wonka Bar -Scrumdiddlyumptious,169943,18.0,5,12.5,5.5,2023-05-19,2028-11-13,Standard Class
Wonka Bar - Nutty Crunch Surprise,169943,13.96,4,9.96,4.0,2023-05-19,2028-11-13,Standard Class
Wonka Bar - Milk Chocolate,169943,16.25,5,10.55,5.7,2023-05-19,2028-11-13,Standard Class
