Customer ID,Country/Region,City,State/Province,Postal Code,Region
133144,United States,Los Angeles,California,90036,Pacific
102771,United States,New York City,New York,10035,Atlantic
140760,United States,Mesa,Arizona,85204,Pacific
100636,United States,New York City,New York,10035,Atlantic
100398,United States,Salt Lake City,Utah,84106,Pacific
115777,Canada,Montreal,Quebec,H1B,Atlantic
126669,United States,Houston,Texas,77036,Interior
117450,United States,Boynton Beach,Florida,33437,Gulf
165008,United States,Salt Lake City,Utah,84106,Pacific
102309,United States,Pine Bluff,Arkansas,71603,Gulf
133207,United States,Los Angeles,California,90036,Pacific
118003,United States,Paterson,New Jersey,07501,Atlantic
103800,United States,Houston,Texas,77095,Interior
122609,United States,Carrollton,Texas,75007,Interior
115742,United States,New Albany,Indiana,47150,Interior
105347,United States,Los Angeles,California,90004,Pacific
141180,United States,Fort Lauderdale,Florida,33311,Gulf
166618,United States,New York City,New York,10035,Atlantic
142174,United States,Houston,Texas,77041,Interior
154872,United States,Cleveland,Ohio,44105,Atlantic
157350,United States,Chicago,Illinois,60610,Interior
132080,United States,New York City,New York,10035,Atlantic
152534,United States,Salinas,California,93905,Pacific
159009,United States,Seattle,Washington,98115,Pacific
162390,United States,Hempstead,New York,11550,Atlantic
141663,United States,Philadelphia,Pennsylvania,19134,Atlantic
102974,United States,Los Angeles,California,90032,Pacific
155362,United States,Eau Claire,Wisconsin,54703,Interior
163671,United States,Meridian,Idaho,83642,Pacific
112158,United States,New York City,New York,10035,Atlantic
112522,United States,Chicago,Illinois,60610,Interior
129574,United States,Murray,Utah,84107,Pacific
116834,United States,Seattle,Washington,98115,Pacific
169796,United States,New York City,New York,10035,Atlantic
139962,United States,Revere,Massachusetts,02151,Atlantic
152072,United States,Westfield,New Jersey,07090,Atlantic
169691,United States,Maple Grove,Minnesota,55369,Interior
132381,United States,Philadelphia,Pennsylvania,19143,Atlantic
163692,United States,Phoenix,Arizona,85023,Pacific
139822,United States,Waterbury,Connecticut,06708,Atlantic
162558,United States,Knoxville,Tennessee,37918,Gulf
148404,United States,Charlotte,North Carolina,28205,Gulf
107139,United States,Los Angeles,California,90004,Pacific
168592,United States,San Francisco,California,94110,Pacific
134621,United States,Columbia,Tennessee,38401,Gulf
118423,United States,Peoria,Illinois,61604,Interior
129217,United States,Aurora,Illinois,60505,Interior
138583,United States,Philadelphia,Pennsylvania,19120,Atlantic
138478,United States,North Las Vegas,Nevada,89031,Pacific
154466,United States,Franklin,Wisconsin,53132,Interior
150931,United States,Tuscaloosa,Alabama,35401,Gulf
103933,United States,New York City,New York,10011,Atlantic
159982,United States,Chicago,Illinois,60623,Interior
164189,United States,Gresham,Oregon,97030,Pacific
117282,United States,New York City,New York,10009,Atlantic
127425,United States,New York City,New York,10035,Atlantic
148810,United States,Miami,Florida,33180,Gulf
143574,United States,Milford,Connecticut,06460,Atlantic
161956,United States,Inglewood,California,90301,Pacific
134404,United States,Newark,Ohio,43055,Atlantic
100881,United States,Albuquerque,New Mexico,87105,Pacific
104871,United States,Normal,Illinois,61761,Interior
104626,United States,Franklin,Massachusetts,02038,Atlantic
163783,United States,Chicago,Illinois,60610,Interior
140158,United States,Providence,Rhode Island,02908,Atlantic
160241,United States,Aurora,Illinois,60505,Interior
160899,United States,Lake Charles,Louisiana,70601,Gulf
142671,United States,Hollywood,Florida,33021,Gulf
113271,United States,San Francisco,California,94122,Pacific
131954,United States,Seattle,Washington,98115,Pacific
144848,United States,New York City,New York,10009,Atlantic
125717,United States,Aurora,Colorado,80013,Pacific
132983,United States,Jamestown,New York,14701,Atlantic
163055,United States,Detroit,Michigan,48227,Interior
130456,United States,San Francisco,California,94122,Pacific
159863,United States,Houston,Texas,77095,Interior
119074,United States,Columbus,Georgia,31907,Gulf
127243,United States,Philadelphia,Pennsylvania,19140,Atlantic
146325,United States,San Diego,California,92037,Pacific
154907,United States,Amarillo,Texas,79109,Interior
134285,United States,San Antonio,Texas,78207,Interior
138688,United States,Los Angeles,California,90036,Pacific
106656,United States,San Diego,California,92037,Pacific
125745,United States,Memphis,Tennessee,38109,Gulf
139773,United States,Philadelphia,Pennsylvania,19143,Atlantic
168389,United States,Jacksonville,Florida,32216,Gulf
124646,United States,Minneapolis,Minnesota,55407,Interior
100251,United States,Long Beach,New York,11561,Atlantic
146486,United States,Oceanside,New York,11572,Atlantic
126102,United States,Los Angeles,California,90049,Pacific
152002,United States,Los Angeles,California,90004,Pacific
145233,United States,Denver,Colorado,80219,Pacific
123477,United States,Springfield,Oregon,97477,Pacific
152849,United States,Knoxville,Tennessee,37918,Gulf
133158,United States,Los Angeles,California,90045,Pacific
127971,United States,Houston,Texas,77095,Interior
103226,United States,Albuquerque,New Mexico,87105,Pacific
101581,United States,Redmond,Oregon,97756,Pacific
131926,United States,Lakeville,Minnesota,55044,Interior
101938,United States,Oakland,California,94601,Pacific
151141,United States,Detroit,Michigan,48205,Interior
164399,United States,San Diego,California,92024,Pacific
132297,United States,Louisville,Kentucky,40214,Gulf
128706,United States,Houston,Texas,77070,Interior
149902,United States,New York City,New York,10024,Atlantic
148642,United States,Dallas,Texas,75220,Interior
101210,United States,Jackson,Tennessee,38301,Gulf
132521,United States,Seattle,Washington,98105,Pacific
120432,United States,Owensboro,Kentucky,42301,Gulf
162950,United States,Troy,Ohio,45373,Atlantic
148516,United States,Edmonds,Washington,98026,Pacific
165820,United States,San Francisco,California,94109,Pacific
164147,United States,Columbus,Ohio,43229,Atlantic
126060,United States,Fayetteville,North Carolina,28314,Gulf
123134,United States,Westfield,New Jersey,07090,Atlantic
156216,United States,Charlotte,North Carolina,28205,Gulf
114195,United States,Mason,Ohio,45040,Atlantic
151162,United States,Columbus,Ohio,43229,Atlantic
154921,United States,Columbia,South Carolina,29203,Gulf
158939,United States,Springfield,Missouri,65807,Interior
168956,United States,Chicago,Illinois,60623,Interior
121447,United States,New York City,New York,10011,Atlantic
104633,United States,Pasadena,California,91104,Pacific
108581,United States,Carrollton,Texas,75007,Interior
102813,United States,Huntsville,Texas,77340,Interior
164924,United States,Philadelphia,Pennsylvania,19143,Atlantic
154501,United States,Los Angeles,California,90008,Pacific
121909,United States,Philadelphia,Pennsylvania,19134,Atlantic
100090,United States,San Francisco,California,94122,Pacific
129938,United States,Philadelphia,Pennsylvania,19140,Atlantic
128125,United States,Houston,Texas,77095,Interior
104493,United States,San Diego,California,92105,Pacific
137547,United States,Fort Worth,Texas,76106,Interior
128223,United States,Anaheim,California,92804,Pacific
107797,United States,Mansfield,Texas,76063,Interior
147277,United States,Akron,Ohio,44312,Atlantic
134978,United States,New York City,New York,10024,Atlantic
128083,United States,Plantation,Florida,33317,Gulf
166947,United States,Buffalo,New York,14215,Atlantic
126809,United States,Seattle,Washington,98103,Pacific
166380,United States,Arlington,Virginia,22204,Gulf
137652,United States,Cincinnati,Ohio,45231,Atlantic
147340,United States,San Francisco,California,94110,Pacific
145548,United States,New York City,New York,10011,Atlantic
122707,United States,Hoover,Alabama,35244,Gulf
161739,United States,Round Rock,Texas,78664,Interior
161459,United States,Laguna Niguel,California,92677,Pacific
146885,United States,Richmond,Virginia,23223,Gulf
102631,United States,Chicago,Illinois,60623,Interior
164301,United States,Seattle,Washington,98103,Pacific
139885,United States,New York City,New York,10035,Atlantic
156951,United States,Seattle,Washington,98105,Pacific
110219,United States,San Antonio,Texas,78207,Interior
126340,United States,Redding,California,96003,Pacific
110569,United States,Phoenix,Arizona,85023,Pacific
153626,United States,Nashville,Tennessee,37211,Gulf
106320,United States,Orem,Utah,84057,Pacific
144939,United States,New York City,New York,10035,Atlantic
159989,United States,Franklin,Tennessee,37064,Gulf
148999,United States,Miami,Florida,33142,Gulf
130967,United States,Philadelphia,Pennsylvania,19140,Atlantic
169817,United States,Philadelphia,Pennsylvania,19143,Atlantic
123400,United States,Saint Petersburg,Florida,33710,Gulf
101448,United States,La Crosse,Wisconsin,54601,Interior
122728,United States,San Francisco,California,94110,Pacific
116400,United States,Richmond,Virginia,23223,Gulf
106551,United States,Chicago,Illinois,60653,Interior
164630,United States,Charlotte,North Carolina,28205,Gulf
135461,United States,Los Angeles,California,90049,Pacific
150357,United States,Greensboro,North Carolina,27405,Gulf
115427,United States,Fairfield,California,94533,Pacific
106257,United States,Los Angeles,California,90045,Pacific
153283,United States,New York City,New York,10035,Atlantic
111612,United States,Columbus,Ohio,43229,Atlantic
116561,United States,San Jose,California,95123,Pacific
121370,United States,Philadelphia,Pennsylvania,19134,Atlantic
149895,United States,Philadelphia,Pennsylvania,19134,Atlantic
111962,United States,Seattle,Washington,98115,Pacific
103086,United States,Houston,Texas,77095,Interior
148705,United States,Charlotte,North Carolina,28205,Gulf
142930,United States,Austin,Texas,78745,Interior
143441,United States,Laredo,Texas,78041,Interior
162635,United States,Wilmington,North Carolina,28403,Gulf
139633,United States,Columbus,Ohio,43229,Atlantic
169369,United States,Columbus,Georgia,31907,Gulf
140074,United States,New York City,New York,10024,Atlantic
161102,United States,San Francisco,California,94110,Pacific
163188,United States,Oklahoma City,Oklahoma,73120,Interior
110527,United States,San Diego,California,92037,Pacific
110352,United States,Houston,Texas,77036,Interior
160227,United States,New York City,New York,10011,Atlantic
137071,United States,Houston,Texas,77036,Interior
118311,United States,San Francisco,California,94110,Pacific
149916,United States,Seattle,Washington,98115,Pacific
134838,United States,Los Angeles,California,90045,Pacific
133102,United States,Houston,Texas,77095,Interior
138625,United States,Chesapeake,Virginia,23320,Gulf
150861,United States,Oceanside,New York,11572,Atlantic
114524,United States,Chicago,Illinois,60623,Interior
141719,United States,Naperville,Illinois,60540,Interior
167570,United States,Philadelphia,Pennsylvania,19140,Atlantic
142979,United States,Lodi,California,95240,Pacific
138450,United States,Philadelphia,Pennsylvania,19134,Atlantic
147242,United States,Revere,Massachusetts,02151,Atlantic
136301,United States,San Francisco,California,94109,Pacific
158155,United States,New York City,New York,10009,Atlantic
155565,United States,New York City,New York,10035,Atlantic
119046,United States,Seattle,Washington,98115,Pacific
100944,United States,Los Angeles,California,90049,Pacific
153836,United States,New York City,New York,10011,Atlantic
135776,United States,Seattle,Washington,98103,Pacific
152499,United States,Chicago,Illinois,60623,Interior
111423,United States,Watertown,New York,13601,Atlantic
107594,United States,Plainfield,New Jersey,07060,Atlantic
149384,United States,Tempe,Arizona,85281,Pacific
114048,United States,Costa Mesa,California,92627,Pacific
121755,United States,Los Angeles,California,90049,Pacific
110156,United States,Houston,Texas,77041,Interior
158288,United States,Philadelphia,Pennsylvania,19120,Atlantic
153080,United States,Los Angeles,California,90008,Pacific
160458,United States,Memphis,Tennessee,38109,Gulf
103366,United States,Roswell,Georgia,30076,Gulf
138513,United States,Bellevue,Washington,98006,Pacific
102295,United States,Sacramento,California,95823,Pacific
156510,United States,Meriden,Connecticut,06450,Atlantic
124100,United States,New York City,New York,10009,Atlantic
107790,United States,Houston,Texas,77041,Interior
140165,United States,Hialeah,Florida,33012,Gulf
154592,United States,San Francisco,California,94109,Pacific
152814,United States,Denver,Colorado,80219,Pacific
133095,United States,Jonesboro,Arkansas,72401,Gulf
167381,United States,Lansing,Michigan,48911,Interior
144862,United States,Philadelphia,Pennsylvania,19143,Atlantic
127516,United States,Nashville,Tennessee,37211,Gulf
100867,United States,Lakewood,California,90712,Pacific
134201,United States,Rochester,New York,14609,Atlantic
154231,Canada,Vancouver,British Columbia,V6G,Pacific
154389,United States,Philadelphia,Pennsylvania,19140,Atlantic
104969,United States,Troy,Ohio,45373,Atlantic
